app_id,name,price,genres,tags,platforms,positive_review_ratio,num_reviews
103475,Game_3475,44.21,RPG|Strategy|Indie,Story Rich|Co-op|Multiplayer|Singleplayer,Linux|Mac|Windows,0.87,44845
103476,Game_3476,55.16,Simulation,Singleplayer|Competitive,Mac,0.91,69541
103477,Game_3477,52.21,Indie|Adventure|Simulation,Open World|Co-op,Windows|Mac,0.79,32460
103478,Game_3478,19.93,Action,Competitive|Multiplayer|Story Rich|Co-op,Linux|Windows,0.74,49539
103479,Game_3479,50.98,Adventure|Action|Simulation,Competitive|Multiplayer,Windows|Mac|Linux,0.92,42634
103480,Game_3480,21.86,Indie,Singleplayer|Open World,Linux,0.78,18859
103481,Game_3481,19.89,Adventure,Multiplayer|Singleplayer|Open World,Linux|Windows|Mac,0.63,91702
103482,Game_3482,2.45,Adventure|Simulation|Strategy,Story Rich|Co-op|Singleplayer|Competitive,Mac|Linux|Windows,0.73,4176
103483,Game_3483,9.15,Adventure|Sports|Strategy,Open World|Story Rich|Singleplayer|Competitive,Mac|Windows,0.72,79498
103484,Game_3484,17.51,Sports|Simulation|RPG,Story Rich|Singleplayer|Multiplayer,Mac,0.86,12037
103485,Game_3485,28.95,Adventure,Multiplayer|Co-op|Singleplayer|Story Rich,Mac,0.9,96010
103486,Game_3486,44.75,Strategy,Co-op|Story Rich,Mac|Windows|Linux,0.7,89234
103487,Game_3487,48.68,Simulation|RPG,Multiplayer|Open World|Co-op,Mac,0.81,89955
103488,Game_3488,23.94,Sports,Singleplayer|Co-op,Linux|Windows,0.77,30385
103489,Game_3489,43.26,Indie|Sports,Story Rich|Singleplayer,Linux|Mac,0.92,7680
103490,Game_3490,30.54,Adventure,Competitive|Multiplayer|Co-op,Mac,0.66,2051
103491,Game_3491,22.81,Strategy|Sports|Indie,Singleplayer|Open World|Multiplayer|Competitive,Mac|Windows|Linux,0.79,76355
103492,Game_3492,22.87,Sports,Competitive|Co-op,Linux|Windows|Mac,0.93,33531
103493,Game_3493,17.28,Strategy|Simulation|RPG,Co-op|Story Rich|Open World|Competitive,Mac|Windows|Linux,0.77,53274
103494,Game_3494,30.8,Strategy|Simulation|Action,Singleplayer|Multiplayer,Mac|Linux|Windows,0.8,51769
103495,Game_3495,23.97,Sports|Indie,Open World|Singleplayer,Windows|Mac|Linux,0.84,12501
103496,Game_3496,4.12,Action,Singleplayer|Multiplayer|Competitive|Co-op,Mac|Linux,0.7,29240
103497,Game_3497,33.43,Adventure|Indie|Simulation,Co-op|Story Rich|Multiplayer|Singleplayer,Mac|Linux|Windows,0.91,70414
103498,Game_3498,16.21,RPG|Sports|Action,Multiplayer|Story Rich|Singleplayer|Competitive,Mac,0.63,1088
103499,Game_3499,28.76,Strategy|Action,Story Rich|Co-op|Competitive|Singleplayer,Linux|Mac|Windows,0.93,97242
103500,Game_3500,58.27,Simulation|Adventure|Action,Competitive|Story Rich|Multiplayer|Open World,Windows,0.91,56203
103501,Game_3501,38.91,RPG,Story Rich|Singleplayer|Open World,Mac|Linux|Windows,0.71,2726
103502,Game_3502,51.19,Simulation|Sports,Open World|Multiplayer,Windows,0.92,71828
103503,Game_3503,10.72,Action|RPG|Adventure,Competitive|Co-op|Multiplayer|Singleplayer,Linux|Mac,0.65,70820
103504,Game_3504,9.03,RPG,Singleplayer|Competitive|Co-op,Linux|Windows|Mac,0.76,98696
103505,Game_3505,30.61,Sports,Competitive|Co-op|Multiplayer,Linux|Windows,0.94,39903
103506,Game_3506,55.07,RPG|Simulation,Co-op|Competitive|Story Rich,Linux|Windows,0.89,9942
103507,Game_3507,59.12,Adventure,Multiplayer|Open World|Competitive,Windows|Mac,0.86,66560
103508,Game_3508,52.51,Sports,Competitive|Co-op|Story Rich,Linux|Mac,0.9,79577
103509,Game_3509,39.15,Simulation|Adventure,Co-op|Competitive,Linux|Windows|Mac,0.7,97920
103510,Game_3510,36.25,Simulation|Action|RPG,Co-op|Story Rich,Linux|Mac|Windows,0.83,23417
103511,Game_3511,57.13,Strategy,Open World|Singleplayer|Competitive,Linux|Windows,0.94,81153
103512,Game_3512,14.4,Simulation,Open World|Story Rich|Multiplayer|Competitive,Mac|Windows,0.64,84662
103513,Game_3513,48.74,Simulation,Competitive|Open World|Story Rich,Mac,0.75,95129
103514,Game_3514,16.54,Sports,Multiplayer|Open World|Story Rich,Mac|Linux,0.73,41465
103515,Game_3515,41.64,Simulation,Multiplayer|Singleplayer|Open World,Windows,0.62,96953
103516,Game_3516,53.93,Indie|Sports,Co-op|Story Rich,Linux,0.96,37827
103517,Game_3517,7.95,Sports|Strategy,Co-op|Singleplayer|Multiplayer,Mac|Linux,0.63,11704
103518,Game_3518,33.44,Indie|Simulation|RPG,Story Rich|Multiplayer|Co-op|Competitive,Windows|Linux,0.7,32438
103519,Game_3519,33.25,Sports|Simulation,Singleplayer|Competitive|Open World,Windows|Mac,0.69,21951
103520,Game_3520,10.71,Simulation|Adventure,Multiplayer|Singleplayer,Windows|Linux,0.63,2030
103521,Game_3521,48.26,Simulation|Strategy,Co-op|Competitive,Mac|Windows|Linux,0.61,49410
103522,Game_3522,2.94,RPG|Sports,Co-op|Open World|Singleplayer,Linux|Mac|Windows,0.9,61939
103523,Game_3523,7.8,Action,Co-op|Story Rich|Competitive,Mac|Linux|Windows,0.97,53681
103524,Game_3524,35.2,Sports|Simulation,Story Rich|Open World|Multiplayer,Mac|Windows|Linux,0.84,81477
103525,Game_3525,32.5,Adventure,Singleplayer|Open World|Co-op,Mac|Windows,0.76,41840
103526,Game_3526,59.4,Sports,Open World|Co-op|Competitive|Multiplayer,Mac|Linux,0.92,33053
103527,Game_3527,25.58,Strategy|Indie|Sports,Open World|Co-op|Story Rich|Singleplayer,Mac,0.74,58075
103528,Game_3528,39.58,Simulation|Indie,Open World|Multiplayer,Windows|Linux|Mac,0.78,29150
103529,Game_3529,53.04,Action,Competitive|Multiplayer|Open World,Linux|Windows|Mac,0.81,64679
103530,Game_3530,32.25,Adventure,Singleplayer|Competitive|Open World,Linux|Mac|Windows,0.96,88073
103531,Game_3531,39.62,Action|Indie|Adventure,Story Rich|Co-op|Multiplayer|Competitive,Linux|Mac,0.96,24483
103532,Game_3532,57.8,Action,Competitive|Multiplayer,Windows,0.63,51666
103533,Game_3533,30.19,Adventure|Sports,Competitive|Open World|Singleplayer,Linux|Mac,0.79,71633
103534,Game_3534,11.12,RPG|Indie,Multiplayer|Open World,Linux|Mac,0.77,1699
103535,Game_3535,57.19,RPG,Multiplayer|Co-op|Singleplayer|Story Rich,Windows|Linux,0.65,41795
103536,Game_3536,14.62,Adventure|Simulation,Open World|Singleplayer,Linux|Windows,0.83,28840
103537,Game_3537,26.02,RPG|Sports|Adventure,Open World|Co-op|Story Rich|Multiplayer,Mac|Windows|Linux,0.96,50638
103538,Game_3538,31.83,Sports|Adventure|Action,Singleplayer|Co-op,Linux,0.94,8734
103539,Game_3539,38.93,Strategy|Indie|Simulation,Singleplayer|Open World|Story Rich|Competitive,Linux|Mac,0.88,31728
103540,Game_3540,55.0,Sports|Strategy,Co-op|Singleplayer,Linux|Mac,0.87,94464
103541,Game_3541,59.96,Action|RPG|Adventure,Multiplayer|Singleplayer,Windows|Mac,0.92,90015
103542,Game_3542,36.27,Sports|Indie,Multiplayer|Open World|Competitive,Linux|Windows,0.65,30595
103543,Game_3543,51.24,RPG|Adventure|Action,Multiplayer|Story Rich|Singleplayer|Competitive,Linux,0.85,27082
103544,Game_3544,1.26,Action,Open World|Multiplayer|Competitive,Linux|Windows,0.93,65748
103545,Game_3545,25.55,Adventure|Sports,Co-op|Open World|Story Rich|Multiplayer,Windows|Mac,0.86,50220
103546,Game_3546,30.22,Indie|Simulation|RPG,Story Rich|Singleplayer|Co-op,Linux,0.82,64055
103547,Game_3547,19.66,Adventure|Strategy,Multiplayer|Singleplayer|Co-op,Linux,0.62,79292
103548,Game_3548,32.69,RPG,Open World|Story Rich|Co-op|Competitive,Windows|Mac,0.75,50758
103549,Game_3549,29.24,Action|Strategy,Singleplayer|Story Rich|Co-op|Competitive,Windows|Mac,0.94,57401
103550,Game_3550,20.4,Strategy|Simulation|Sports,Competitive|Story Rich|Multiplayer|Open World,Windows|Linux|Mac,0.69,32017
103551,Game_3551,30.63,RPG,Open World|Co-op|Story Rich,Mac|Linux,0.62,49259
103552,Game_3552,25.02,RPG|Adventure,Open World|Singleplayer|Multiplayer|Competitive,Linux|Mac,0.65,12137
103553,Game_3553,6.06,RPG|Simulation,Singleplayer|Multiplayer,Mac,0.9,38906
103554,Game_3554,58.69,Indie|RPG|Sports,Singleplayer|Open World|Co-op|Story Rich,Windows,0.78,58720
103555,Game_3555,40.48,Adventure,Competitive|Singleplayer,Linux|Windows,0.95,45675
103556,Game_3556,1.58,Simulation|RPG|Indie,Co-op|Multiplayer|Open World,Mac,0.66,40508
103557,Game_3557,4.92,RPG|Action,Story Rich|Open World|Co-op|Singleplayer,Windows|Linux,0.74,64039
103558,Game_3558,31.41,Action|Adventure,Open World|Singleplayer,Linux|Windows,0.7,73195
103559,Game_3559,47.8,Indie,Multiplayer|Open World|Singleplayer|Competitive,Linux|Mac|Windows,0.81,53344
103560,Game_3560,29.28,Strategy|Adventure,Competitive|Singleplayer|Co-op,Mac|Linux|Windows,0.85,96059
103561,Game_3561,37.61,Action|Sports,Story Rich|Singleplayer,Linux|Windows|Mac,0.74,87437
103562,Game_3562,58.72,Action,Open World|Multiplayer|Singleplayer,Mac|Linux,0.62,73166
103563,Game_3563,51.48,Simulation|RPG,Co-op|Multiplayer,Windows,0.94,29521
103564,Game_3564,43.47,Indie|Sports,Open World|Multiplayer,Windows|Linux|Mac,0.7,17800
103565,Game_3565,37.02,Strategy|RPG,Competitive|Story Rich,Windows,0.79,45690
103566,Game_3566,4.29,Strategy|RPG,Competitive|Multiplayer,Windows|Linux,0.93,1069
103567,Game_3567,48.27,Simulation|Sports|Indie,Story Rich|Open World|Competitive,Windows|Linux|Mac,0.81,32353
103568,Game_3568,26.64,Adventure|Indie,Co-op|Singleplayer,Linux,0.75,8722
103569,Game_3569,31.98,Adventure|Action|Indie,Story Rich|Competitive,Windows|Linux,0.86,17353
103570,Game_3570,31.8,RPG,Singleplayer|Multiplayer|Competitive|Story Rich,Windows|Linux,0.83,68531
103571,Game_3571,52.06,RPG|Action|Simulation,Multiplayer|Co-op,Linux,0.76,59361
103572,Game_3572,50.93,Sports,Competitive|Multiplayer|Open World|Story Rich,Windows|Linux,0.72,14628
103573,Game_3573,44.59,Indie|RPG,Story Rich|Singleplayer|Multiplayer,Linux,0.9,9532
103574,Game_3574,45.85,Adventure|Strategy,Multiplayer|Open World|Singleplayer|Competitive,Linux,0.85,81691
103575,Game_3575,8.43,Simulation|Strategy,Co-op|Singleplayer,Linux|Windows|Mac,0.88,48128
103576,Game_3576,1.09,Sports,Open World|Multiplayer,Mac|Linux|Windows,0.68,99847
103577,Game_3577,21.15,Strategy|Adventure,Story Rich|Singleplayer|Co-op|Competitive,Mac|Windows|Linux,0.72,12746
103578,Game_3578,15.08,Indie|Strategy|Action,Open World|Competitive|Singleplayer,Mac|Windows,0.61,45809
103579,Game_3579,14.81,Indie,Story Rich|Singleplayer|Competitive|Open World,Linux|Windows|Mac,0.62,54116
103580,Game_3580,58.98,Simulation,Competitive|Open World|Singleplayer,Mac|Linux|Windows,0.98,55002
103581,Game_3581,1.23,Adventure,Multiplayer|Singleplayer,Mac|Windows|Linux,0.84,50260
103582,Game_3582,18.43,Action|Strategy|RPG,Story Rich|Competitive|Singleplayer,Linux|Windows|Mac,0.65,49140
103583,Game_3583,6.34,Strategy,Multiplayer|Competitive|Story Rich|Singleplayer,Linux|Mac,0.64,74996
103584,Game_3584,50.43,Sports,Open World|Multiplayer|Story Rich,Linux|Windows|Mac,0.62,30081
103585,Game_3585,38.26,Sports|Action,Competitive|Co-op|Singleplayer|Open World,Mac|Linux,0.7,77470
103586,Game_3586,42.81,Simulation|Sports,Singleplayer|Co-op|Story Rich|Multiplayer,Mac|Linux,0.96,32696
103587,Game_3587,45.08,RPG|Adventure|Simulation,Story Rich|Competitive|Singleplayer,Windows|Mac,0.84,80101
103588,Game_3588,2.38,Indie,Singleplayer|Competitive|Multiplayer,Linux,0.66,64283
103589,Game_3589,57.54,RPG|Action|Indie,Multiplayer|Open World,Windows,0.8,5268
103590,Game_3590,33.03,Indie,Competitive|Singleplayer,Windows|Mac|Linux,0.64,16849
103591,Game_3591,33.45,Simulation|Adventure|RPG,Story Rich|Open World,Linux|Windows,0.94,87873
103592,Game_3592,36.77,Indie,Story Rich|Competitive,Mac|Windows|Linux,0.95,94884
103593,Game_3593,37.27,Simulation|Indie,Singleplayer|Open World,Windows|Mac,0.7,29485
103594,Game_3594,2.95,Simulation|Strategy|Adventure,Co-op|Competitive|Story Rich|Multiplayer,Mac|Linux,0.89,66731
103595,Game_3595,46.99,Sports,Competitive|Co-op|Story Rich|Open World,Windows|Mac,0.74,97890
103596,Game_3596,58.19,Action|Strategy,Co-op|Singleplayer|Competitive,Windows,0.69,75254
103597,Game_3597,24.16,Indie|Sports,Competitive|Story Rich,Windows|Linux,0.77,91328
103598,Game_3598,1.99,Simulation,Open World|Singleplayer|Multiplayer|Co-op,Mac|Windows|Linux,0.85,48610
103599,Game_3599,25.8,Simulation,Story Rich|Competitive,Windows|Mac|Linux,0.71,32268
103600,Game_3600,17.97,Sports,Competitive|Co-op|Singleplayer|Open World,Linux|Windows,0.81,2689
103601,Game_3601,35.67,Adventure|Action|RPG,Open World|Co-op|Multiplayer,Windows,0.61,89258
103602,Game_3602,1.93,Action|Strategy,Competitive|Multiplayer,Linux,0.9,58841
103603,Game_3603,33.18,Adventure|Action,Singleplayer|Open World|Competitive,Linux,0.8,84980
103604,Game_3604,54.82,Indie,Open World|Multiplayer,Windows|Mac,0.7,69340
103605,Game_3605,54.29,Adventure|Action,Story Rich|Open World|Singleplayer,Windows|Linux,0.92,15344
103606,Game_3606,35.7,Action|Indie,Open World|Multiplayer,Windows,0.7,37107
103607,Game_3607,58.46,Strategy,Singleplayer|Story Rich|Competitive,Windows,0.76,58273
103608,Game_3608,19.4,Simulation,Competitive|Singleplayer,Windows|Mac|Linux,0.69,87553
103609,Game_3609,21.42,Adventure|Simulation|RPG,Co-op|Multiplayer|Competitive,Mac|Linux,0.67,87411
103610,Game_3610,31.95,Strategy,Multiplayer|Story Rich,Windows|Linux|Mac,0.6,835
103611,Game_3611,57.73,Strategy,Co-op|Open World|Story Rich,Linux,0.86,84611
103612,Game_3612,6.23,Strategy,Co-op|Competitive|Multiplayer|Open World,Windows|Mac|Linux,0.8,93513
103613,Game_3613,15.31,Indie|Simulation,Story Rich|Co-op|Singleplayer|Multiplayer,Linux|Windows|Mac,0.78,58841
103614,Game_3614,44.42,Sports,Singleplayer|Story Rich|Co-op|Multiplayer,Linux,0.83,71961
103615,Game_3615,3.78,Sports|Action,Co-op|Competitive|Open World,Mac|Windows,0.8,90711
103616,Game_3616,32.92,Adventure|Sports|Simulation,Multiplayer|Singleplayer,Linux,0.65,29135
103617,Game_3617,20.78,Simulation,Competitive|Story Rich,Mac,0.61,28890
103618,Game_3618,38.6,Action|Indie|Strategy,Story Rich|Competitive|Singleplayer|Multiplayer,Mac|Linux,0.83,71757
103619,Game_3619,29.72,Sports|Strategy,Open World|Singleplayer|Story Rich|Competitive,Linux|Mac,0.88,12480
103620,Game_3620,9.7,Strategy|Simulation|Indie,Story Rich|Multiplayer,Mac|Linux,0.87,73417
103621,Game_3621,38.78,Simulation|RPG|Adventure,Story Rich|Open World,Windows|Linux,0.83,48150
103622,Game_3622,59.61,Simulation,Story Rich|Singleplayer,Mac|Windows,0.86,60763
103623,Game_3623,11.73,Simulation|Strategy,Competitive|Singleplayer|Open World,Windows|Mac|Linux,0.76,6396
103624,Game_3624,48.77,Simulation|Sports,Competitive|Multiplayer|Singleplayer|Story Rich,Windows|Mac,0.85,57263
103625,Game_3625,25.63,Strategy|Adventure|Indie,Open World|Competitive|Multiplayer,Windows,0.63,99892
103626,Game_3626,52.21,Simulation|Indie,Story Rich|Multiplayer|Singleplayer|Competitive,Mac|Linux,0.71,31988
103627,Game_3627,16.58,Simulation|Adventure|Action,Open World|Co-op,Mac,0.86,92275
103628,Game_3628,19.01,Sports|Adventure,Competitive|Multiplayer|Open World,Mac|Linux,0.96,24349
103629,Game_3629,6.53,Indie|Action,Competitive|Open World,Windows|Linux,0.69,26905
103630,Game_3630,13.46,Strategy|Action,Open World|Multiplayer,Linux|Mac|Windows,0.71,81044
103631,Game_3631,58.54,Action,Open World|Story Rich|Singleplayer,Windows|Linux|Mac,0.9,3281
103632,Game_3632,27.63,Simulation,Competitive|Story Rich|Multiplayer,Windows,0.63,13813
103633,Game_3633,6.96,Indie|RPG,Open World|Multiplayer,Windows|Mac,0.87,50297
103634,Game_3634,10.89,Action,Co-op|Open World|Singleplayer,Linux,0.91,63621
103635,Game_3635,38.01,Sports|Indie|Action,Competitive|Story Rich|Open World|Co-op,Mac|Windows,0.94,29354
103636,Game_3636,1.97,Indie|Adventure,Co-op|Open World|Competitive,Windows|Linux|Mac,0.92,67171
103637,Game_3637,6.36,Indie|RPG|Sports,Open World|Singleplayer|Competitive,Mac|Linux,0.8,54082
103638,Game_3638,11.13,Simulation|Adventure,Co-op|Story Rich|Singleplayer,Mac,0.84,53291
103639,Game_3639,38.55,Simulation|RPG,Open World|Story Rich|Singleplayer,Linux|Windows|Mac,0.91,99396
103640,Game_3640,50.37,Action,Competitive|Multiplayer,Linux|Windows|Mac,0.87,43659
103641,Game_3641,29.56,Sports,Competitive|Singleplayer|Co-op,Mac|Windows|Linux,0.63,24828
103642,Game_3642,27.13,Indie|Sports,Multiplayer|Singleplayer|Open World|Story Rich,Linux,0.88,65070
103643,Game_3643,25.44,Strategy,Multiplayer|Singleplayer,Windows|Mac|Linux,0.83,4084
103644,Game_3644,21.36,RPG|Simulation|Sports,Multiplayer|Singleplayer,Linux,0.97,68008
103645,Game_3645,53.87,Sports|Action|Adventure,Open World|Singleplayer|Story Rich,Windows|Linux|Mac,0.72,26393
103646,Game_3646,28.01,RPG|Strategy,Competitive|Multiplayer|Singleplayer,Mac|Linux|Windows,0.95,56478
103647,Game_3647,22.21,Sports|Action|Strategy,Story Rich|Open World|Singleplayer,Linux|Windows|Mac,0.65,1723
103648,Game_3648,39.18,Strategy|RPG|Indie,Co-op|Competitive|Open World,Mac|Linux|Windows,0.81,90083
103649,Game_3649,28.31,Adventure|Sports,Multiplayer|Singleplayer|Open World|Competitive,Linux,0.6,38292
103650,Game_3650,1.39,Indie|RPG,Co-op|Multiplayer,Mac,0.87,1130
103651,Game_3651,7.91,RPG|Action|Simulation,Open World|Singleplayer|Story Rich|Co-op,Mac|Windows,0.79,47954
103652,Game_3652,23.3,Sports|RPG|Adventure,Singleplayer|Story Rich,Mac|Linux,0.6,42858
103653,Game_3653,37.93,Indie|Simulation,Singleplayer|Multiplayer|Story Rich|Competitive,Windows|Linux,0.83,1027
103654,Game_3654,45.82,Sports,Competitive|Open World,Windows|Mac,0.69,45711
103655,Game_3655,5.98,Sports|Strategy,Multiplayer|Competitive|Singleplayer,Linux|Windows|Mac,0.89,59468
103656,Game_3656,54.74,Action|Sports|Strategy,Co-op|Singleplayer|Multiplayer|Open World,Linux|Windows|Mac,0.7,30757
103657,Game_3657,2.45,RPG,Singleplayer|Competitive|Co-op|Multiplayer,Linux|Mac,0.95,50002
103658,Game_3658,46.43,Action,Singleplayer|Open World,Windows,0.9,2021
103659,Game_3659,50.9,Adventure,Singleplayer|Open World|Co-op,Linux|Mac|Windows,0.68,98749
103660,Game_3660,37.85,Indie,Co-op|Singleplayer|Story Rich,Linux,0.96,77789
103661,Game_3661,44.66,Adventure|Action,Competitive|Singleplayer|Story Rich|Multiplayer,Mac,0.94,97663
103662,Game_3662,27.56,Strategy|Action|Adventure,Competitive|Story Rich,Windows|Mac|Linux,0.61,92043
103663,Game_3663,34.63,Indie|Adventure,Competitive|Story Rich,Windows|Linux|Mac,0.85,24316
103664,Game_3664,6.46,Strategy,Open World|Singleplayer|Multiplayer,Windows,0.91,39654
103665,Game_3665,32.72,Indie,Singleplayer|Co-op|Multiplayer|Competitive,Linux|Mac|Windows,0.86,72603
103666,Game_3666,59.59,RPG,Multiplayer|Story Rich|Singleplayer|Co-op,Windows|Linux,0.9,98078
103667,Game_3667,29.28,Indie|Adventure,Singleplayer|Multiplayer|Open World|Co-op,Mac|Linux,0.72,47701
103668,Game_3668,54.03,Sports|Indie|Simulation,Competitive|Singleplayer|Open World|Co-op,Linux,0.7,21111
103669,Game_3669,46.43,Adventure|Action,Multiplayer|Competitive|Singleplayer|Co-op,Linux|Mac,0.78,15719
103670,Game_3670,0.49,Adventure|Strategy,Competitive|Multiplayer|Co-op,Windows|Mac,0.81,25535
103671,Game_3671,38.52,Sports,Multiplayer|Open World,Linux,0.92,69723
103672,Game_3672,7.92,Simulation|Sports|Strategy,Story Rich|Competitive|Open World,Linux|Mac|Windows,0.81,97377
103673,Game_3673,56.06,RPG,Co-op|Competitive|Singleplayer|Story Rich,Mac|Linux|Windows,0.97,92328
103674,Game_3674,44.83,Simulation,Open World|Multiplayer,Linux,0.89,55206
103675,Game_3675,31.91,Strategy|Sports|Action,Multiplayer|Story Rich,Windows,0.72,91740
103676,Game_3676,14.24,Sports|Indie,Co-op|Story Rich,Mac|Linux|Windows,0.74,56335
103677,Game_3677,0.14,Indie|Sports,Competitive|Story Rich|Open World,Linux|Windows|Mac,0.82,73170
103678,Game_3678,26.21,Adventure|Sports|Indie,Open World|Competitive|Co-op|Singleplayer,Mac|Linux|Windows,0.61,36408
103679,Game_3679,50.08,Adventure,Open World|Co-op|Story Rich|Singleplayer,Windows,0.86,59852
103680,Game_3680,21.02,Sports|Strategy,Co-op|Story Rich|Open World|Multiplayer,Mac|Linux|Windows,0.96,60254
103681,Game_3681,23.92,Strategy|Simulation|Indie,Open World|Competitive,Windows,0.63,3986
103682,Game_3682,15.09,Adventure,Competitive|Co-op,Mac|Linux|Windows,0.95,24368
103683,Game_3683,7.75,Simulation|Strategy,Story Rich|Co-op|Singleplayer|Open World,Mac|Windows|Linux,0.87,40885
103684,Game_3684,3.46,Action,Open World|Singleplayer|Story Rich|Co-op,Mac|Linux|Windows,0.77,22992
103685,Game_3685,31.95,Sports,Multiplayer|Competitive|Story Rich|Open World,Mac|Linux|Windows,0.98,69796
103686,Game_3686,50.85,Indie|Strategy,Co-op|Singleplayer|Open World,Windows|Mac|Linux,0.69,53044
103687,Game_3687,26.63,Action|Sports|Adventure,Co-op|Singleplayer,Mac,0.83,77881
103688,Game_3688,15.04,Indie|Action,Singleplayer|Competitive|Open World,Mac|Windows|Linux,0.8,21374
103689,Game_3689,15.72,Sports,Open World|Story Rich,Mac|Windows,0.69,26405
103690,Game_3690,28.0,Adventure,Co-op|Open World,Windows|Mac,0.97,59319
103691,Game_3691,32.44,Action,Open World|Multiplayer,Windows|Linux|Mac,0.82,73619
103692,Game_3692,49.37,Action,Open World|Story Rich,Windows,0.93,948
103693,Game_3693,6.19,Strategy|Action|Simulation,Singleplayer|Competitive|Multiplayer,Mac|Linux,0.82,27922
103694,Game_3694,30.51,Strategy,Story Rich|Open World|Singleplayer|Multiplayer,Linux|Mac,0.93,30883
103695,Game_3695,23.43,Adventure|Strategy,Co-op|Singleplayer|Story Rich,Linux|Mac,0.91,51384
103696,Game_3696,2.02,RPG,Open World|Singleplayer|Co-op,Windows,0.61,73149
103697,Game_3697,22.56,Action|Indie|Adventure,Co-op|Singleplayer,Windows|Linux|Mac,0.88,97669
103698,Game_3698,48.07,Indie,Singleplayer|Competitive,Linux|Mac|Windows,0.82,52504
103699,Game_3699,54.05,Sports,Competitive|Story Rich|Co-op|Singleplayer,Mac|Windows,0.65,68877
103700,Game_3700,1.56,Sports|Strategy,Singleplayer|Open World|Story Rich,Windows|Linux|Mac,0.95,58520
103701,Game_3701,5.47,Adventure|Simulation,Story Rich|Co-op|Competitive,Windows,0.7,35896
103702,Game_3702,25.82,Strategy|Adventure|Sports,Multiplayer|Co-op,Linux|Windows|Mac,0.64,95955
103703,Game_3703,19.75,Sports|Indie,Open World|Singleplayer|Multiplayer,Mac,0.63,92763
103704,Game_3704,51.41,Strategy|Simulation|Action,Multiplayer|Competitive|Co-op,Mac,0.88,52073
103705,Game_3705,14.23,RPG|Action,Story Rich|Competitive,Windows|Linux|Mac,0.72,32814
103706,Game_3706,17.65,RPG|Action,Multiplayer|Co-op|Competitive|Singleplayer,Windows|Mac|Linux,0.65,52601
103707,Game_3707,9.22,Adventure|Strategy,Story Rich|Singleplayer|Open World,Linux|Windows|Mac,0.77,30359
103708,Game_3708,11.22,Action|Sports,Story Rich|Singleplayer|Co-op,Mac|Linux|Windows,0.98,67542
103709,Game_3709,14.31,Strategy|Simulation,Open World|Competitive|Multiplayer,Linux|Windows,0.94,70353
103710,Game_3710,30.15,Simulation,Open World|Story Rich,Linux|Mac|Windows,0.68,15381
103711,Game_3711,55.37,Action|Indie|Sports,Open World|Co-op,Windows|Linux|Mac,0.77,14382
103712,Game_3712,4.32,Sports,Story Rich|Competitive,Windows|Linux,0.73,85734
103713,Game_3713,4.8,Adventure|Action|Simulation,Open World|Competitive,Windows|Mac|Linux,0.82,7078
103714,Game_3714,29.29,RPG|Sports,Co-op|Competitive,Linux|Windows|Mac,0.98,73977
103715,Game_3715,32.47,Action|Adventure|RPG,Singleplayer|Multiplayer|Open World|Story Rich,Linux,0.88,81377
103716,Game_3716,34.73,RPG|Adventure|Strategy,Competitive|Multiplayer|Singleplayer|Story Rich,Windows,0.84,52939
103717,Game_3717,46.63,Strategy|Adventure|Sports,Competitive|Open World,Linux|Mac,0.81,85014
103718,Game_3718,30.52,Sports|RPG,Multiplayer|Singleplayer|Competitive,Windows|Linux,0.8,21635
103719,Game_3719,3.82,Action|Simulation|Sports,Open World|Story Rich|Multiplayer|Competitive,Windows|Linux,0.66,87138
103720,Game_3720,23.81,Simulation,Competitive|Story Rich|Open World|Co-op,Linux|Windows,0.91,51047
103721,Game_3721,45.21,Action|Indie|RPG,Multiplayer|Co-op|Story Rich|Singleplayer,Windows,0.67,8188
103722,Game_3722,14.14,RPG|Adventure|Strategy,Open World|Co-op,Linux|Mac|Windows,0.68,37492
103723,Game_3723,54.88,Strategy,Co-op|Competitive|Open World|Story Rich,Mac|Linux,0.87,97995
103724,Game_3724,4.66,Adventure,Singleplayer|Competitive|Co-op,Mac|Linux,0.79,85520
103725,Game_3725,52.49,Sports|Simulation,Open World|Multiplayer|Story Rich,Mac|Windows,0.98,9062
103726,Game_3726,50.43,Adventure,Competitive|Co-op|Singleplayer|Open World,Windows|Mac|Linux,0.91,1776
103727,Game_3727,5.14,Sports|Action|Adventure,Co-op|Singleplayer|Open World|Story Rich,Mac|Windows|Linux,0.61,95299
103728,Game_3728,52.49,Strategy|RPG|Adventure,Singleplayer|Competitive|Multiplayer|Story Rich,Linux|Windows|Mac,0.84,3883
103729,Game_3729,45.55,Indie|Adventure,Open World|Story Rich,Mac|Linux,0.68,91580
103730,Game_3730,14.48,Action|RPG|Sports,Story Rich|Competitive,Windows|Linux,0.9,45143
103731,Game_3731,52.32,Simulation|Strategy|Sports,Multiplayer|Open World|Singleplayer,Mac|Linux|Windows,0.64,23781
103732,Game_3732,31.91,Strategy|Simulation,Competitive|Open World,Windows,0.64,23086
103733,Game_3733,22.49,Strategy|Action|Adventure,Singleplayer|Competitive|Multiplayer,Windows,0.82,50186
103734,Game_3734,36.13,Strategy,Co-op|Singleplayer,Windows|Linux|Mac,0.78,38223
103735,Game_3735,30.14,Action|Strategy,Open World|Competitive|Singleplayer,Mac|Linux|Windows,0.7,57472
